"Language","ISO_code","Phoible_code","Meaning","Form","Trill","Dataset","Latitude","Longitude","Family","Branch","Area","Continent","Rough.M","rough","R_type","r","l","revision"
"Finnish","fin","fin","bald","kalju","yes","Google",62,25,"Uralic","Finno-Ugric","Inner Asia","N-C Asia",-4.1,FALSE,"trill",FALSE,TRUE,"trilled"
"Finnish","fin","fin","creamy","kermainen","yes","Google",62,25,"Uralic","Finno-Ugric","Inner Asia","N-C Asia",-4.8,FALSE,"trill",TRUE,FALSE,"trilled"
"Finnish","fin","fin","chalky","liituinen","yes","Google",62,25,"Uralic","Finno-Ugric","Inner Asia","N-C Asia",-1.1,FALSE,"trill",FALSE,TRUE,"trilled"
"Finnish","fin","fin","flat","tasainen","yes","Google",62,25,"Uralic","Finno-Ugric","Inner Asia","N-C Asia",-2.7,FALSE,"trill",FALSE,FALSE,"trilled"
"Finnish","fin","fin","etched","syövytetty","yes","Google",62,25,"Uralic","Finno-Ugric","Inner Asia","N-C Asia",2.8,TRUE,"trill",FALSE,FALSE,"trilled"
"Finnish","fin","fin","slimy","limainen","yes","Google",62,25,"Uralic","Finno-Ugric","Inner Asia","N-C Asia",-5.2,FALSE,"trill",FALSE,TRUE,"trilled"
"Finnish","fin","fin","oily","öljyinen","yes","Google",62,25,"Uralic","Finno-Ugric","Inner Asia","N-C Asia",-6.2,FALSE,"trill",FALSE,TRUE,"trilled"
"Finnish","fin","fin","crumbly","helposti mureneva","yes","Google",62,25,"Uralic","Finno-Ugric","Inner Asia","N-C Asia",3.2,TRUE,"trill",TRUE,TRUE,"trilled"
"Finnish","fin","fin","papery","paperimainen","yes","Google",62,25,"Uralic","Finno-Ugric","Inner Asia","N-C Asia",-3.2,FALSE,"trill",TRUE,FALSE,"trilled"
"Finnish","fin","fin","perforated","rei&#39;itetty","yes","Google",62,25,"Uralic","Finno-Ugric","Inner Asia","N-C Asia",0.4,TRUE,"trill",TRUE,FALSE,"trilled"
"Finnish","fin","fin","dusty","pölyinen","yes","Google",62,25,"Uralic","Finno-Ugric","Inner Asia","N-C Asia",-0.8,FALSE,"trill",FALSE,TRUE,"trilled"
"Finnish","fin","fin","cracked","säröillä","yes","Google",62,25,"Uralic","Finno-Ugric","Inner Asia","N-C Asia",3.5,TRUE,"trill",TRUE,TRUE,"trilled"
"Finnish","fin","fin","rugged","karu","yes","Google",62,25,"Uralic","Finno-Ugric","Inner Asia","N-C Asia",4,TRUE,"trill",TRUE,FALSE,"trilled"
"Finnish","fin","fin","ragged","repaleinen","yes","Google",62,25,"Uralic","Finno-Ugric","Inner Asia","N-C Asia",3.3,TRUE,"trill",TRUE,TRUE,"trilled"
"Finnish","fin","fin","fibrous","kuituinen","yes","Google",62,25,"Uralic","Finno-Ugric","Inner Asia","N-C Asia",2.3,TRUE,"trill",FALSE,FALSE,"trilled"
"Finnish","fin","fin","silky","silkkinen","yes","Google",62,25,"Uralic","Finno-Ugric","Inner Asia","N-C Asia",-5.9,FALSE,"trill",FALSE,TRUE,"trilled"
"Finnish","fin","fin","satiny","silkinpehmeä","yes","Google",62,25,"Uralic","Finno-Ugric","Inner Asia","N-C Asia",-5.3,FALSE,"trill",FALSE,TRUE,"trilled"
"Finnish","fin","fin","smooth","sileä","yes","Google",62,25,"Uralic","Finno-Ugric","Inner Asia","N-C Asia",-6.9,FALSE,"trill",FALSE,TRUE,"trilled"
"Finnish","fin","fin","sleek","sulavalinjainen","yes","Google",62,25,"Uralic","Finno-Ugric","Inner Asia","N-C Asia",-4.6,FALSE,"trill",FALSE,TRUE,"trilled"
"Finnish","fin","fin","granular","rakeinen","yes","Google",62,25,"Uralic","Finno-Ugric","Inner Asia","N-C Asia",3.5,TRUE,"trill",TRUE,FALSE,"trilled"
"Finnish","fin","fin","rocky","kallioinen","yes","Google",62,25,"Uralic","Finno-Ugric","Inner Asia","N-C Asia",4.8,TRUE,"trill",FALSE,TRUE,"trilled"
"Finnish","fin","fin","hairy","karvainen","yes","Google",62,25,"Uralic","Finno-Ugric","Inner Asia","N-C Asia",0,TRUE,"trill",TRUE,FALSE,"trilled"
"Finnish","fin","fin","woven","kudottu","yes","Google",62,25,"Uralic","Finno-Ugric","Inner Asia","N-C Asia",-0.2,FALSE,"trill",FALSE,FALSE,"trilled"
"Finnish","fin","fin","prickly","piikikäs","yes","Google",62,25,"Uralic","Finno-Ugric","Inner Asia","N-C Asia",5.2,TRUE,"trill",FALSE,FALSE,"trilled"
"Finnish","fin","fin","blunt","tylppä","yes","Google",62,25,"Uralic","Finno-Ugric","Inner Asia","N-C Asia",0.5,TRUE,"trill",FALSE,TRUE,"trilled"
"Finnish","fin","fin","glassy","lasimainen","yes","Google",62,25,"Uralic","Finno-Ugric","Inner Asia","N-C Asia",-4.3,FALSE,"trill",FALSE,TRUE,"trilled"
"Finnish","fin","fin","waxy","vahamainen","yes","Google",62,25,"Uralic","Finno-Ugric","Inner Asia","N-C Asia",-3.6,FALSE,"trill",FALSE,FALSE,"trilled"
"French","fra","fra","velvety","velouté","yes","Google",48,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-5.3,FALSE,"trill",FALSE,TRUE,NA
"French","fra","fra","coated","recouvert","yes","Google",48,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-2.8,FALSE,"trill",TRUE,FALSE,NA
"French","fra","fra","frizzy","crépu","yes","Google",48,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",0.6,TRUE,"trill",TRUE,FALSE,NA
"French","fra","fra","abrasive","abrasif","yes","Google",48,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",6.3,TRUE,"trill",TRUE,FALSE,NA
"French","fra","fra","bony","osseux","yes","Google",48,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",2.5,TRUE,"trill",FALSE,FALSE,NA
"French","fra","fra","lumpy","grumeleux","yes","Google",48,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",2.9,TRUE,"trill",TRUE,TRUE,NA
"French","fra","fra","rough","rugueux","yes","Google",48,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",6.2,TRUE,"trill",TRUE,FALSE,NA
"French","fra","fra","coarse","grossier","yes","Google",48,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",5.4,TRUE,"trill",TRUE,FALSE,NA
"French","fra","fra","jagged","déchiqueté","yes","Google",48,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",6.3,TRUE,"trill",FALSE,FALSE,NA
"French","fra","fra","metallic","métallique","yes","Google",48,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-1.9,FALSE,"trill",FALSE,TRUE,NA
"French","fra","fra","painted","peint","yes","Google",48,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-3,FALSE,"trill",FALSE,FALSE,NA
"French","fra","fra","serrated","cranté","yes","Google",48,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",4,TRUE,"trill",TRUE,FALSE,NA
"French","fra","fra","bumpy","cahoteux","yes","Google",48,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",3.3,TRUE,"trill",FALSE,FALSE,NA
"French","fra","fra","matted","emmêlé","yes","Google",48,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",0.3,TRUE,"trill",FALSE,TRUE,NA
"French","fra","fra","woolly","laineux","yes","Google",48,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",0,TRUE,"trill",FALSE,TRUE,NA
"French","fra","fra","sandy","sablonneux","yes","Google",48,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",3.9,TRUE,"trill",FALSE,TRUE,NA
"French","fra","fra","gravelly","graveleux","yes","Google",48,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",4.1,TRUE,"trill",TRUE,TRUE,NA
"French","fra","fra","ceramic","céramique","yes","Google",48,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-2.5,FALSE,"trill",TRUE,FALSE,NA
"French","fra","fra","gelatinous","gélatineux","yes","Google",48,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-4.2,FALSE,"trill",FALSE,TRUE,NA
"French","fra","fra","bald","chauve","yes","Google",48,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-4.1,FALSE,"trill",FALSE,FALSE,NA
"French","fra","fra","corroded","corrodé","yes","Google",48,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",3.5,TRUE,"trill",TRUE,FALSE,NA
"French","fra","fra","creamy","crémeux","yes","Google",48,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-4.8,FALSE,"trill",TRUE,FALSE,NA
"French","fra","fra","chalky","crayeux","yes","Google",48,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-1.1,FALSE,"trill",TRUE,FALSE,NA
"French","fra","fra","varnished","verni","yes","Google",48,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-3.7,FALSE,"trill",TRUE,FALSE,NA
"French","fra","fra","oily","huileux","yes","Google",48,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-6.2,FALSE,"trill",FALSE,TRUE,NA
"French","fra","fra","lubricated","lubrifié","yes","Google",48,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-6.2,FALSE,"trill",TRUE,TRUE,NA
"French","fra","fra","papery","parcheminé","yes","Google",48,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-3.2,FALSE,"trill",TRUE,FALSE,NA
"French","fra","fra","perforated","perforé","yes","Google",48,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",0.4,TRUE,"trill",TRUE,FALSE,NA
"French","fra","fra","scaly","écailleux","yes","Google",48,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",1.9,TRUE,"trill",FALSE,TRUE,NA
"French","fra","fra","dusty","poussiéreux","yes","Google",48,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-0.8,FALSE,"trill",TRUE,FALSE,NA
"French","fra","fra","crisp","croustillant","yes","Google",48,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",2,TRUE,"trill",TRUE,TRUE,NA
"French","fra","fra","fibrous","fibreux","yes","Google",48,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",2.3,TRUE,"trill",TRUE,FALSE,NA
"French","fra","fra","silky","soyeux","yes","Google",48,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-5.9,FALSE,"trill",FALSE,FALSE,NA
"French","fra","fra","smooth","lisse","yes","Google",48,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-6.9,FALSE,"trill",FALSE,TRUE,NA
"French","fra","fra","bristly","hérissé","yes","Google",48,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",4.4,TRUE,"trill",TRUE,FALSE,NA
"French","fra","fra","granular","granulaire","yes","Google",48,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",3.5,TRUE,"trill",TRUE,TRUE,NA
"French","fra","fra","rocky","rocheux","yes","Google",48,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",4.8,TRUE,"trill",TRUE,FALSE,NA
"French","fra","fra","barbed","barbelé","yes","Google",48,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",6.3,TRUE,"trill",TRUE,TRUE,NA
"French","fra","fra","hairy","poilu","yes","Google",48,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",0,TRUE,"trill",FALSE,TRUE,NA
"French","fra","fra","woven","tissé","yes","Google",48,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-0.2,FALSE,"trill",FALSE,FALSE,NA
"French","fra","fra","feathered","à plumes","yes","Google",48,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-4.6,FALSE,"trill",FALSE,TRUE,NA
"French","fra","fra","blunt","émousser","yes","Google",48,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",0.5,TRUE,"trill",TRUE,FALSE,NA
"French","fra","fra","thorny","épineux","yes","Google",48,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",5.8,TRUE,"trill",FALSE,FALSE,NA
"French","fra","fra","glassy","vitreux","yes","Google",48,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-4.3,FALSE,"trill",TRUE,FALSE,NA
"French","fra","fra","waxy","cireux","yes","Google",48,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-3.6,FALSE,"trill",TRUE,FALSE,NA
"French","fra","fra","greasy","graisseux","yes","Google",48,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-5.1,FALSE,"trill",TRUE,FALSE,NA
"Frisian","fry","frr","rough","rûch","yes","Google",53,6,"Indo-European","Germanic","Europe","W and SW Eurasia",6.2,TRUE,"trill",TRUE,FALSE,NA
"Frisian","fry","frr","wooden","houten","yes","Google",53,6,"Indo-European","Germanic","Europe","W and SW Eurasia",1.3,TRUE,"trill",FALSE,FALSE,NA
"Frisian","fry","frr","painted","skildere","yes","Google",53,6,"Indo-European","Germanic","Europe","W and SW Eurasia",-3,FALSE,"trill",TRUE,TRUE,NA
"Frisian","fry","frr","ceramic","keramyk","yes","Google",53,6,"Indo-European","Germanic","Europe","W and SW Eurasia",-2.5,FALSE,"trill",TRUE,FALSE,NA
"Frisian","fry","frr","corroded","korrodearre","yes","Google",53,6,"Indo-European","Germanic","Europe","W and SW Eurasia",3.5,TRUE,"trill",TRUE,FALSE,NA
"Frisian","fry","frr","chalky","kalkelich","yes","Google",53,6,"Indo-European","Germanic","Europe","W and SW Eurasia",-1.1,FALSE,"trill",FALSE,TRUE,NA
"Frisian","fry","frr","flat","flet","yes","Google",53,6,"Indo-European","Germanic","Europe","W and SW Eurasia",-2.7,FALSE,"trill",FALSE,TRUE,NA
"Frisian","fry","frr","perforated","perforearre","yes","Google",53,6,"Indo-European","Germanic","Europe","W and SW Eurasia",0.4,TRUE,"trill",TRUE,FALSE,NA
"Frisian","fry","frr","scaly","skaly","yes","Google",53,6,"Indo-European","Germanic","Europe","W and SW Eurasia",1.9,TRUE,"trill",FALSE,TRUE,NA
"Frisian","fry","frr","dusty","stoffich","yes","Google",53,6,"Indo-European","Germanic","Europe","W and SW Eurasia",-0.8,FALSE,"trill",FALSE,FALSE,NA
"Frisian","fry","frr","smooth","glêd","yes","Google",53,6,"Indo-European","Germanic","Europe","W and SW Eurasia",-6.9,FALSE,"trill",FALSE,TRUE,NA
"Frisian","fry","frr","rocky","rockich","yes","Google",53,6,"Indo-European","Germanic","Europe","W and SW Eurasia",4.8,TRUE,"trill",TRUE,FALSE,NA
"Frisian","fry","frr","glassy","glasich","yes","Google",53,6,"Indo-European","Germanic","Europe","W and SW Eurasia",-4.3,FALSE,"trill",FALSE,TRUE,NA
"Irish","gle","gle","coated","brataithe","no","Google",53,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-2.8,FALSE,"no trill",TRUE,FALSE,NA
"Irish","gle","gle","abrasive","scríobach","no","Google",53,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",6.3,TRUE,"no trill",TRUE,FALSE,NA
"Irish","gle","gle","slippery","sleamhain","no","Google",53,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-6.2,FALSE,"no trill",FALSE,TRUE,NA
"Irish","gle","gle","rough","garbh","no","Google",53,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",6.2,TRUE,"no trill",TRUE,FALSE,NA
"Irish","gle","gle","metallic","mhiotalacha","no","Google",53,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-1.9,FALSE,"no trill",FALSE,TRUE,NA
"Irish","gle","gle","shiny","lonracha","no","Google",53,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-4.2,FALSE,"no trill",TRUE,TRUE,NA
"Irish","gle","gle","polished","snasta","no","Google",53,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-5.3,FALSE,"no trill",FALSE,FALSE,NA
"Irish","gle","gle","painted","péinteáilte","no","Google",53,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-3,FALSE,"no trill",FALSE,TRUE,NA
"Irish","gle","gle","fine","fíneáil","no","Google",53,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-5.2,FALSE,"no trill",FALSE,TRUE,NA
"Irish","gle","gle","beaded","feirbthe","no","Google",53,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",3,TRUE,"no trill",TRUE,FALSE,NA
"Irish","gle","gle","sandy","ghainmheach","no","Google",53,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",3.9,TRUE,"no trill",FALSE,FALSE,NA
"Irish","gle","gle","ceramic","ceirmeach","no","Google",53,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-2.5,FALSE,"no trill",TRUE,FALSE,NA
"Irish","gle","gle","flat","árasán","no","Google",53,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-2.7,FALSE,"no trill",TRUE,FALSE,NA
"Irish","gle","gle","etched","eitseáilte","no","Google",53,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",2.8,TRUE,"no trill",FALSE,TRUE,NA
"Irish","gle","gle","oily","olacha","no","Google",53,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-6.2,FALSE,"no trill",FALSE,TRUE,NA
"Irish","gle","gle","perforated","bréifneach","no","Google",53,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",0.4,TRUE,"no trill",TRUE,FALSE,NA
"Irish","gle","gle","cracked","scáinte","no","Google",53,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",3.5,TRUE,"no trill",FALSE,FALSE,NA
"Irish","gle","gle","granular","gráinneach","no","Google",53,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",3.5,TRUE,"no trill",TRUE,FALSE,NA
"Irish","gle","gle","rocky","creagach","no","Google",53,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",4.8,TRUE,"no trill",TRUE,FALSE,NA
"Irish","gle","gle","woven","fite","no","Google",53,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-0.2,FALSE,"no trill",FALSE,FALSE,NA
"Irish","gle","gle","glassy","gloineach","no","Google",53,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-4.3,FALSE,"no trill",FALSE,TRUE,NA
"Irish","gle","gle","greasy","gréisceach","no","Google",53,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-5.1,FALSE,"no trill",TRUE,FALSE,NA
"Galician","glg","glg","velvety","aveludado","yes","Google",43,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-5.3,FALSE,"mixed with trill",FALSE,TRUE,NA
"Galician","glg","glg","coated","revestido","yes","Google",43,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-2.8,FALSE,"mixed with trill",TRUE,FALSE,NA
"Galician","glg","glg","abrasive","abrasivo","yes","Google",43,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",6.3,TRUE,"mixed with trill",TRUE,FALSE,NA
"Galician","glg","glg","slippery","esvaradío","yes","Google",43,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-6.2,FALSE,"mixed with trill",TRUE,FALSE,NA
"Galician","glg","glg","metallic","metálico","yes","Google",43,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-1.9,FALSE,"mixed with trill",FALSE,TRUE,NA
"Galician","glg","glg","polished","pulido","yes","Google",43,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-5.3,FALSE,"mixed with trill",FALSE,TRUE,NA
"Galician","glg","glg","painted","pintado","yes","Google",43,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-3,FALSE,"mixed with trill",FALSE,FALSE,NA
"Galician","glg","glg","frayed","deshilachado","yes","Google",43,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-0.8,FALSE,"mixed with trill",FALSE,TRUE,NA
"Galician","glg","glg","gelatinous","xelatinosa","yes","Google",43,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-4.2,FALSE,"mixed with trill",FALSE,TRUE,NA
"Galician","glg","glg","bald","calvo","yes","Google",43,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-4.1,FALSE,"mixed with trill",FALSE,TRUE,NA
"Galician","glg","glg","corroded","corroído","yes","Google",43,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",3.5,TRUE,"mixed with trill",TRUE,FALSE,NA
"Galician","glg","glg","craterous","craterosa","yes","Google",43,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",3.6,TRUE,"mixed with trill",TRUE,FALSE,NA
"Galician","glg","glg","creamy","cremoso","yes","Google",43,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-4.8,FALSE,"mixed with trill",TRUE,FALSE,NA
"Galician","glg","glg","slimy","baboso","yes","Google",43,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-5.2,FALSE,"mixed with trill",FALSE,FALSE,NA
"Galician","glg","glg","oily","aceitosa","yes","Google",43,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-6.2,FALSE,"mixed with trill",FALSE,FALSE,NA
"Galician","glg","glg","lubricated","lubricado","yes","Google",43,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-6.2,FALSE,"mixed with trill",TRUE,TRUE,NA
"Galician","glg","glg","perforated","perforado","yes","Google",43,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",0.4,TRUE,"mixed with trill",TRUE,FALSE,NA
"Galician","glg","glg","dusty","polvoriento","yes","Google",43,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-0.8,FALSE,"mixed with trill",TRUE,TRUE,NA
"Galician","glg","glg","rugged","accidentado","yes","Google",43,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",4,TRUE,"mixed with trill",FALSE,FALSE,NA
"Galician","glg","glg","fibrous","fibroso","yes","Google",43,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",2.3,TRUE,"mixed with trill",TRUE,FALSE,NA
"Galician","glg","glg","silky","sedoso","yes","Google",43,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-5.9,FALSE,"mixed with trill",FALSE,FALSE,NA
"Galician","glg","glg","grainy","graino","yes","Google",43,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",3.9,TRUE,"mixed with trill",TRUE,FALSE,NA
"Galician","glg","glg","rocky","rochoso","yes","Google",43,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",4.8,TRUE,"mixed with trill",TRUE,FALSE,NA
"Galician","glg","glg","hairy","peludo","yes","Google",43,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",0,TRUE,"mixed with trill",FALSE,TRUE,NA
"Galician","glg","glg","thorny","espiñento","yes","Google",43,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",5.8,TRUE,"mixed with trill",FALSE,FALSE,NA
"Galician","glg","glg","glassy","vidrioso","yes","Google",43,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-4.3,FALSE,"mixed with trill",TRUE,FALSE,NA
"Galician","glg","glg","waxy","ceroso","yes","Google",43,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-3.6,FALSE,"mixed with trill",TRUE,FALSE,NA
